ID,Categories,Code,Name,SKU,Description,Short description,attributes,Images,Published,Brand,Published,Datasheet,Stock,In stock?,Sales price,Regular price,Merk,Lengte,Breedte,Module-rendement,Vermogen,MPP-spanning,Kabellengte,MPP vermogen (Maximum Power Point),Hoogte,Nullastspanning,Max. systeemspanning,Kortsluitstroom,Aantal bypassdiodes,Aantal cellen,Gewicht,MPP-stroom,Met aansluitkabel,Met frame,Kleur frame,Celmateriaal,AC-nom. uitgangsvermogen,WiFi,Aantal MPP trackers,Ingebouwde batterij,Ethernet,Netbewaking,Type,Serie
00516,"Solar, Montagematerialen",CF100-8066,Esdec | Clickfit Evo | Eindkap zonder eindklemsteun,cf100-8066,ClickFit EVO is onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het is een universeel montagesysteem dat bestaat uit slechts vier componenten. Via de calculatietool van Esdec kun je binnen enkele minuten jouw zonne-energiesysteem ontwerpen of eenvoudig de benodigde materialen berekenen en bestellen.<br /><b><br />Kenmerken van ClickFit EVO</b><br />• Tot 40% snellere montage<br />• Slechts vier componenten<br />• Licht en sterk<br />• 1 stuk gereedschap<br />• Tot 25 jaar garantie<br /><br />,"Schuin dak | 1008066<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/40/09/11084009.pdf"">Datasheet</a>  <br></br> ","[{'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Eindkap '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Overig '}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'ClickFit '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'EVO - Accessory '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '43 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '40 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '40 mm'}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/06/f3/c995d4cc4004bb9e9bf5c8aebce0.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/09/e8/a898d6f4de5050d358450b53a520.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/1e/46/3ac8fcf8ec904f833620123524d9.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/40/09/11084009.pdf,169,1,,,Esdec ,,40 mm,,,,,,40 mm,,,,,,,,,,,,,,,,,,EVO - Accessory ,ClickFit 
00517,"Solar, Montagematerialen",CF100-8066-B,Esdec | Clickfit Evo | Eindkap zonder eindklemsteun,cf100-8066-b,ClickFit EVO is onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het is een universeel montagesysteem dat bestaat uit slechts vier componenten. Via de calculatietool van Esdec kun je binnen enkele minuten jouw zonne-energiesysteem ontwerpen of eenvoudig de benodigde materialen berekenen en bestellen.<br /><b><br />Kenmerken van ClickFit EVO</b><br />• Tot 40% snellere montage<br />• Slechts vier componenten<br />• Licht en sterk<br />• 1 stuk gereedschap<br />• Tot 25 jaar garantie<br /><br />,"Schuin dak | 1008066-B | Zwart<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/40/09/11084009.pdf"">Datasheet</a>  <br></br> ","[{'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Eindkap '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Overig '}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'ClickFit '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'EVO - Accessory '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '43 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '40 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '40 mm'}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/b7/73/f6aaf291f61334826807d47cb410.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/5d/aa/cf0b4123ab6473701ef78cb5cc35.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/40/09/11084009.pdf,279,1,,,Esdec ,,40 mm,,,,,,40 mm,,,,,,,,,,,,,,,,,,EVO - Accessory ,ClickFit 
00518,"Solar, Accessoires",ENP-WIRELESS-COMMS-EU-01,Enphase | Encharge Communicatie kit,enp-wireless-comms-eu-01,"<h2>Enphase Encharge Communicatie kit</h2>De Encharge Communicatie kit van Enphase bevat een draadloze USB-adapter met kabel (incl. tie-wraps) en maakt communicatie mogelijk tussen de <a href=""https://shop.libra.energy/nl/producten/solar/omvormers?attribute_brand%5B0%5D=enphase"" target=""_blank"" rel=""noreferrer noopener"">Enphase IQ Envoy</a> of Enphase IQ Combiner. De kit maakt parallel gebruik van 2,4 GHz en 915 MHz frequenties voor maximale betrouwbaarheid.Om de volledige functionaliteit van het Ensemble energiebeheersysteem mogelijk te maken, moet de Ensemble Communications Kit op de juiste wijze zijn geïnstalleerd. Vanwege het risico op elektrische schokken moet het opslagcircuit vooraf zijn losgekoppeld van stroom of via een stroomonderbreker worden geïsoleerd. Om beschadiging van de adapterbehuizing te voorkomen is het belangrijk om de schroeven niet te strak dicht te draaien.<br /><br />De Enphase Encharge Communicatie kit is compatibel met de <a href=""https://shop.libra.energy/nl/producten/energieopslag/accu-s-en-batterijen?attribute_brand%5B0%5D=enphase"" target=""_blank"" rel=""noreferrer noopener"">IQ batterij-opslagsystemen.</a><br /><br /><b>Kenmerken van de ENP-WIRELESS-COMMS-EU-01</b><ul><li>2,4 GHz draadloze radio</li><li>Omgevingstemperatuurbereik -25º C tot +50º C</li><li>5 jaar garantie</li><li>Gewicht 4,70 kg</li><li>Afmetingen 80x32x2 mm</li></ul>","WIRELESS-COMMS-EU-01<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/08/73/13290873.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Enphase '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/84/2e/8813a554f6da12bfba521148a72f.png,True,Enphase,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/08/73/13290873.pdf,,0,,,Enphase ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00519,"Solar, Montagematerialen",CF100-7015,Esdec | ClickFit | Mat voor TPO,cf100-7015,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Schuin dak | 1007015<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/39/99/11083999.pdf"">Datasheet</a>  <br></br> ","[{'code': 'EF000003', 'name': 'Montagewijze', 'type': 'text', 'value': 'Plat dak '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF000996', 'name': 'Verstelbaar', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF001295', 'name': 'Kabelkanaal geïntegreerd', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'EF004579', 'name': 'Dakbedekking', 'type': 'text', 'value': 'Bitumen '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'FlatFix '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Fusion '}, {'code': 'EF009506', 'name': 'Lengte module', 'type': 'float', 'value': '210 mm'}, {'code': 'EF009508', 'name': 'Hoogte aan de bovenzijde', 'type': 'float', 'value': '0.005 m'}, {'code': 'EF009507', 'name': 'Breedte module', 'type': 'float', 'value': '210 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '0.171 kg'}, {'code': 'EF012660', 'name': 'Kabelkanaal optioneel', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF012657', 'name': 'Dakperforatie noodzakelijk', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '210 '}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '210 '}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '5 '}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/73/85/2f7f8d824c73965d6dc683d645ed.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/50/6f/a469c7a4daf36907da4cd5716cc5.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/36/fc/1b3a84b60ed34f08a392989cbc35.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/39/99/11083999.pdf,175,1,,,Esdec ,,210 ,,,,,,5 ,,,,,,0.171 kg,,,,,,,,,,,,Fusion ,FlatFix 
00520,"Solar, Montagematerialen",FF100-7204-B,Esdec | FlatFix Fusion | Winddeflector links,ff100-7204-b,Flatfix Fusion is een merk van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Flatfix Fusion het is een revolutionair lichtgewicht platdak montagesysteem dat ingezet kan worden voor nagenoeg alle platte daken. Via de calculatietool van Esdec kun je binnen enkele minuten jouw zonne-energiesysteem ontwerpen of eenvoudig de benodigde materialen berekenen en bestellen.<br /><br /><b>Kenmerken van FlatFix Fusion<br /></b>- Speciaal ontwikkelde features voor een hoger rendement<br />• Calculatietool beschikbaar in onze webshop<br />• 20 Jaar garantie<br />• Uitvoerig getest materiaal<br />• Zeer eenvoudige uitvoering,"Plat dak | 1007204-B | Zwart<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/55/07/415507.pdf"">Datasheet</a>  <br></br> ","[{'code': 'EF000003', 'name': 'Montagewijze', 'type': 'text', 'value': 'Plat dak '}, {'code': 'EF000996', 'name': 'Verstelbaar', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF001295', 'name': 'Kabelkanaal geïntegreerd', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF012660', 'name': 'Kabelkanaal optioneel', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF004579', 'name': 'Dakbedekking', 'type': 'text', 'value': 'Bitumen '}, {'code': 'EF006280', 'name': 'Verankeringswijze', 'type': 'text', 'value': 'Tegel '}, {'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'FlatFix '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Fusion '}, {'code': 'EF009506', 'name': 'Lengte module', 'type': 'float', 'value': '270 mm'}, {'code': 'EF009508', 'name': 'Hoogte aan de bovenzijde', 'type': 'float', 'value': '0.035 m'}, {'code': 'EF009507', 'name': 'Breedte module', 'type': 'float', 'value': '1130 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '1.04 kg'}, {'code': 'EF012657', 'name': 'Dakperforatie noodzakelijk', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF012492', 'name': 'Oriëntatie', 'type': 'text', 'value': 'Horizontaal '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Staal '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/ef/7a/49ce822a0a2e1d8776485ed8f496.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/02/f3/f8f52bf184551209b910718b8cce.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/6b/33/db99a5d7a3ea5a90f0f66d770c9b.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/55/07/415507.pdf,53,1,,,Esdec ,,,,,,,,,,,,,,1.04 kg,,,,,,,,,,,,Fusion ,FlatFix 
00521,"Solar, Montagematerialen",FF100-7205-B,Esdec | FlatFix Fusion | Winddeflector rechts,ff100-7205-b,Flatfix Fusion is een merk van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Flatfix Fusion het is een revolutionair lichtgewicht platdak montagesysteem dat ingezet kan worden voor nagenoeg alle platte daken. Via de calculatietool van Esdec kun je binnen enkele minuten jouw zonne-energiesysteem ontwerpen of eenvoudig de benodigde materialen berekenen en bestellen.<br /><br /><b>Kenmerken van FlatFix Fusion<br /></b>- Speciaal ontwikkelde features voor een hoger rendement<br />• Calculatietool beschikbaar in onze webshop<br />• 20 Jaar garantie<br />• Uitvoerig getest materiaal<br />• Zeer eenvoudige uitvoering,"Plat dak | 1007205-B | Zwart<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/55/07/415507.pdf"">Datasheet</a>  <br></br> ","[{'code': 'EF000003', 'name': 'Montagewijze', 'type': 'text', 'value': 'Plat dak '}, {'code': 'EF000996', 'name': 'Verstelbaar', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF001295', 'name': 'Kabelkanaal geïntegreerd', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF012660', 'name': 'Kabelkanaal optioneel', 'type': 'checkbox', 'value': 'Ja'}, {'code': 'EF004579', 'name': 'Dakbedekking', 'type': 'text', 'value': 'Bitumen '}, {'code': 'EF006280', 'name': 'Verankeringswijze', 'type': 'text', 'value': 'Tegel '}, {'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'FlatFix '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Fusion '}, {'code': 'EF009506', 'name': 'Lengte module', 'type': 'float', 'value': '270 mm'}, {'code': 'EF009508', 'name': 'Hoogte aan de bovenzijde', 'type': 'float', 'value': '0.035 m'}, {'code': 'EF009507', 'name': 'Breedte module', 'type': 'float', 'value': '1130 mm'}, {'code': 'EF000167', 'name': 'Gewicht', 'type': 'float', 'value': '1.04 kg'}, {'code': 'EF012657', 'name': 'Dakperforatie noodzakelijk', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF012492', 'name': 'Oriëntatie', 'type': 'text', 'value': 'Horizontaal '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Staal '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/e0/a1/41b9b0b29e0ce31e1c4c7faa978a.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/4a/e7/ce8ec3d023afba2d179fd7abdfcc.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/d3/e9/afb1b4fb8e4f84f34ef608244724.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/55/07/415507.pdf,29,1,,,Esdec ,,,,,,,,,,,,,,1.04 kg,,,,,,,,,,,,Fusion ,FlatFix 
00522,"Solar, Accessoires",Solis-DLD-RF-LINK,"Solis | Data Logging Device, Stick en Kit",solis-dld-rf-link,"<h2>Solis RF-LINK</h2> De Solis RF-Link bestaat uit twee delen: een stick die onder in de omvormer wordt gestoken en een kastje (gateway) dat met een netwerkkabel op de router wordt aangesloten. De twee delen communiceren onderling draadloos zonder dat je iets hoeft in te stellen of configureren. Met de Solis RF-link Data logging device stick breng je heel gemakkelijk de verbinding tussen de Solis omvormer en de router tot stand. Ook profiteer je van talloze voordelen. Zo is deze zeer eenvoudig te installeren en te bedienen.Overige informatie: <ul><li>Deze kit zorgt voor een verbinding tussen de Solis omvormer en de router</li><li>Moet nog steeds een plan aanmaken in de portal en de omvormer door middel van serienummer verbinden</li><li>Wordt als één artikel in één doos geleverd</li></ul>Voordelen van Solis-DLD-RF-LINK:<ul><li>Gemakkelijk: Plug &amp; play, gemakkelijk te bedienen</li><li>Stabiel: Stabiele connectie, real-time data transmissie</li><li>Slim: Geen WiFi connectie vereist, RF intelligent connectie</li><li>Efficiënt: Real time monitoring op afstand via de mobiele app of webbrowser</li></ul>","Accessoire | RF-Link<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/81/65/428165.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Solis '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/45/99/88dd97e7c8e31553f0c8be9d0f7b.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/d8/01/0e9c2f800cbcd1c75784dd5f870d.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/da/4a/c45b06225c8d10e81146fbf0a0b3.png",True,Solis,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/81/65/428165.pdf,360,1,,,Solis ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00523,"Solar, Montagematerialen",FF100-4053,Esdec | FlatFix Fusion | Fittings,ff100-4053,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><h2>Kenmerken van Esdec ClickFit</h2><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,"Plat dak | 1004053<br></br><a href=""https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/56/88/415688.pdf"">Datasheet</a>  <br></br> ","[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Overig '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Roestvaststaal (RVS) '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Overig '}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'FlatFix '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Basic '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '165 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '140 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '50 mm'}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/a8/21/941629ce9518d2e02cfd0bea4336.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/1a/63/e3c55233ed9796cdc09953f18734.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/f0/94/a72da30a1bd0c07a09475a69b9a0.png",True,Esdec,0,https://pimassetsprdst.blob.core.windows.net/assets/apc_Original/56/88/415688.pdf,109,1,,,Esdec ,,140 mm,,,,,,50 mm,,,,,,,,,,,,,,,,,,Basic ,FlatFix 
00524,"Solar, Accessoires",RSC27224,"Conduct, RoofSupport, Zinkspray spuitbus",rsc27224,"Conduct is een Nederlands bedrijf en opgericht in 2005. Conduct biedt oplossingen op het gebied van montage en bekabeling van PV systemen zoals PVBox-en, deksels, draadgoten en daksteunen. Het op de juiste manier installeren van fotovoltaische (PV) installaties vereist de nodige kennis op het gebied van o.a. dakbelasting, elektrotechniek, kabelmanagement én bliksembeveiliging.<h2>Kenmerken van Conduct</h2>• Veilig en gezekerd <br />• Lagere onderhouds- en vervangingskosten op basis van een consistent rendement <br />• RoofSupport kabelmanagement- en montage <br />• Kabelgoten tbv montage overeenkomstig NEN1010 <br />• Duurzaam en betaalbaar",,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Conduct '}]",https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/a3/5e/43482c11670ba71ea6981c7327af.jpeg,True,Conduct,0,,,0,,,Conduct ,,,,,,,,,,,,,,,,,,,,,,,,,,,
00525,"Solar, Montagematerialen",CF100-2080,Esdec | ClickFit | Kruisverbinder,cf100-2080,ClickFit is als merk een onderdeel van het Nederlandse bedrijf Esdec dat is opgericht in 2004. Het montagesysteem is speciaal ontwikkeld voor schuine daken. Voor ieder schuin dak is een passende oplossing mogelijk.<br /><br /><b>Kenmerken van ClickFit</b><br />• Geschikt voor ieder type zonnepaneel<br />• Een oplossing voor ieder type dak<br />• Calculatietool beschikbaar in onze webshop<br />• 20 jaar garantie<br />• Zeer eenvoudig te installeren,,"[{'code': 'Brand', 'name': 'Merk', 'type': 'text', 'value': 'Esdec '}, {'code': 'Series', 'name': 'Serie', 'type': 'text', 'value': 'ClickFit '}, {'code': 'Type', 'name': 'Type', 'type': 'text', 'value': 'Basic - Accessory '}, {'code': 'EF000049', 'name': 'Diepte', 'type': 'float', 'value': '30 mm'}, {'code': 'EF000008', 'name': 'Breedte', 'type': 'float', 'value': '42 mm'}, {'code': 'EF000040', 'name': 'Hoogte', 'type': 'float', 'value': '30 mm'}, {'code': 'EF006009', 'name': 'Met bevestigingsmateriaal', 'type': 'checkbox', 'value': 'Nee'}, {'code': 'EF000010', 'name': 'Uitvoering', 'type': 'text', 'value': 'Kruiskoppeling '}, {'code': 'EF000139', 'name': 'Oppervlaktebescherming', 'type': 'text', 'value': 'Geanodiseerd/geëloxeerd '}, {'code': 'EF002169', 'name': 'Materiaal', 'type': 'text', 'value': 'Aluminium '}]","https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/74/b7/a50ff4298a204003178245528686.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/e1/62/9d993d8be6541230e52d8f060e59.png, https://shop.libra.energy/media/cache/sylius_shop_api_product_large_thumbnail/30/c3/4f8a1e46f160e6e8274ebc3de713.png",True,Esdec,0,,145,1,,,Esdec ,,42 mm,,,,,,30 mm,,,,,,,,,,,,,,,,,,Basic - Accessory ,ClickFit 
